GBOV_ID,Site,GROUND_DATA_PI,GROUND_DATA_PIs_Email,GBOV_Email,Network,Elevation,IGBP_class,latitude,longitude,system:time_start,Version,PLOT_ID,LAIe_Miller_up,LAIe_Miller_up_err,LAI_Miller_up,LAI_Miller_up_err,clumping_Miller_up,clumping_Miller_up_err,LAIe_Warren_up,LAIe_Warren_up_err,LAI_Warren_up,LAI_Warren_up_err,clumping_Warren_up,clumping_Warren_up_err,LAIe_Miller_down,LAIe_Miller_down_err,LAI_Miller_down,LAI_Miller_down_err,clumping_Miller_down,clumping_Miller_down_err,LAIe_Warren_down,LAIe_Warren_down_err,LAI_Warren_down,LAI_Warren_down_err,clumping_Warren_down,clumping_Warren_down_err,up_flag,down_flag
GBOV_RM7_372,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1559145540000.0,2.0,STEI_055,1.50,0.06,1.92,0.08,0.78,0.05,1.60,0.07,2.17,0.12,0.74,0.05,0.423,0.025,0.489,0.034,0.86,0.08,0.38,0.05,0.45,0.07,0.84,0.17,0,0
GBOV_RM7_372,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1560347880000.0,2.0,STEI_055,2.95,0.12,4.17,0.17,0.71,0.04,2.78,0.14,3.94,0.17,0.71,0.05,1.23,0.07,1.52,0.09,0.81,0.07,0.99,0.10,1.23,0.13,0.80,0.12,0,0
GBOV_RM7_372,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1561398900000.0,2.0,STEI_055,3.01,0.12,4.32,0.17,0.70,0.04,2.78,0.13,4.00,0.22,0.69,0.05,1.49,0.08,1.87,0.10,0.80,0.06,1.21,0.12,1.59,0.16,0.76,0.11,0,0
GBOV_RM7_372,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1562606100000.0,2.0,STEI_055,3.05,0.12,4.27,0.15,0.71,0.04,2.65,0.16,3.71,0.19,0.71,0.06,1.58,0.08,2.09,0.12,0.76,0.06,1.34,0.11,1.72,0.13,0.78,0.09,0,0
GBOV_RM7_372,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1564126620000.0,2.0,STEI_055,3.15,0.13,4.48,0.16,0.70,0.04,2.85,0.19,4.24,0.17,0.67,0.05,1.47,0.09,1.91,0.11,0.77,0.07,1.28,0.12,1.71,0.18,0.75,0.11,0,0
GBOV_RM7_372,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1565007900000.0,2.0,STEI_055,3.11,0.12,4.40,0.17,0.71,0.04,2.71,0.16,4.00,0.18,0.68,0.05,1.23,0.08,1.52,0.09,0.81,0.07,1.03,0.10,1.29,0.13,0.80,0.11,0,0
GBOV_RM7_372,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1566306000000.0,2.0,STEI_055,3.12,0.12,4.37,0.17,0.71,0.04,2.82,0.13,3.97,0.17,0.71,0.05,1.00,0.07,1.25,0.09,0.80,0.08,0.83,0.10,1.12,0.16,0.74,0.14,0,0
GBOV_RM7_372,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1567686480000.0,2.0,STEI_055,2.98,0.12,4.13,0.16,0.72,0.04,2.76,0.15,3.94,0.20,0.70,0.05,0.96,0.06,1.16,0.08,0.83,0.07,0.79,0.08,0.94,0.12,0.84,0.14,0,0
GBOV_RM7_372,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1568800740000.0,2.0,STEI_055,2.77,0.12,3.92,0.17,0.71,0.04,2.52,0.13,3.54,0.19,0.71,0.05,0.76,0.04,0.87,0.05,0.87,0.07,0.58,0.06,0.66,0.07,0.88,0.13,0,0
GBOV_RM7_372,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1569852900000.0,2.0,STEI_055,1.76,0.06,2.31,0.09,0.76,0.04,1.78,0.09,2.46,0.13,0.72,0.05,0.58,0.04,0.65,0.04,0.90,0.08,0.46,0.06,0.51,0.07,0.89,0.16,0,0
GBOV_RM7_372,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1571228220000.0,2.0,STEI_055,0.664,0.022,0.775,0.028,0.86,0.04,0.82,0.04,1.01,0.06,0.82,0.06,0.158,0.012,0.173,0.014,0.91,0.10,0.124,0.018,0.139,0.024,0.90,0.20,0,0
GBOV_RM7_1635,NiwotRidgeMountainResearchStation,Katherine N. Suding,suding@colorado.edu,support-copernicus-gbov@acri-st.fr,NEON,3050,Evergreen Needleleaf,40.0543,-105.58245,1565687880000.0,2.0,NIWO_008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.467,0.016,0.484,0.017,0.97,0.05,0.342,0.022,0.356,0.025,0.96,0.09,-999,0
GBOV_RM7_1719,SteigerwaldtLandServices,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,481,Mixed Forest,45.5089416503906,-89.5863723754883,1472669280000.0,2.0,STEI_007,3.98,0.10,5.16,0.13,0.771,0.028,3.22,0.13,4.18,0.14,0.77,0.04,0.82,0.04,0.98,0.05,0.84,0.06,0.69,0.05,0.81,0.06,0.85,0.09,0,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1399507200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0481,0.0023,0.0483,0.0023,0.99,0.07,0.044,0.004,0.045,0.004,0.99,0.13,-999,32
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1400716800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.082,0.005,0.084,0.006,0.98,0.09,0.063,0.008,0.065,0.009,0.97,0.18,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1403136000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.35,0.04,1.46,0.05,0.93,0.04,1.25,0.06,1.37,0.08,0.91,0.07,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1404777600000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.34,0.04,1.45,0.05,0.92,0.04,1.00,0.05,1.06,0.05,0.94,0.06,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1405555200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.19,0.04,1.28,0.04,0.93,0.05,0.83,0.04,0.88,0.04,0.94,0.06,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1406764800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.90,0.04,0.97,0.04,0.93,0.05,0.62,0.04,0.67,0.04,0.93,0.08,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1407974400000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.564,0.026,0.595,0.027,0.95,0.06,0.438,0.034,0.46,0.04,0.94,0.10,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1409875200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.573,0.020,0.598,0.022,0.96,0.05,0.421,0.024,0.439,0.027,0.96,0.08,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1410393600000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.341,0.013,0.351,0.013,0.97,0.05,0.221,0.014,0.226,0.014,0.98,0.09,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1411689600000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.212,0.010,0.217,0.010,0.98,0.07,0.150,0.012,0.153,0.012,0.98,0.11,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1412812800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.175,0.008,0.179,0.008,0.98,0.06,0.128,0.008,0.130,0.009,0.98,0.09,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1413936000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0471,0.0023,0.0475,0.0023,0.99,0.07,0.0306,0.0021,0.0309,0.0021,0.99,0.10,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1428019200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0431,0.0015,0.0433,0.0015,1.00,0.05,0.0445,0.0028,0.0448,0.0028,0.99,0.09,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1429056000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0512,0.0018,0.0515,0.0018,0.99,0.05,0.0533,0.0034,0.0537,0.0034,0.99,0.09,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1430352000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0399,0.0014,0.0400,0.0014,1.00,0.05,0.0440,0.0023,0.0443,0.0024,0.99,0.07,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1432080000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.095,0.005,0.096,0.005,0.99,0.08,0.096,0.007,0.098,0.007,0.99,0.10,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1433289600000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.284,0.016,0.299,0.019,0.95,0.08,0.241,0.019,0.249,0.021,0.97,0.11,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1434499200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.801,0.027,0.851,0.030,0.94,0.05,0.731,0.031,0.767,0.033,0.95,0.06,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1435708800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.66,0.04,1.78,0.05,0.93,0.04,1.38,0.06,1.45,0.06,0.95,0.06,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1436918400000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.43,0.05,1.56,0.06,0.92,0.05,1.12,0.06,1.19,0.07,0.94,0.08,-999,16
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1438128000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.343,0.011,0.354,0.012,0.97,0.05,0.260,0.013,0.266,0.014,0.98,0.07,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1439337600000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.134,0.005,0.138,0.006,0.97,0.06,0.100,0.006,0.102,0.006,0.98,0.08,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1440633600000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.211,0.012,0.225,0.014,0.94,0.08,0.152,0.015,0.158,0.016,0.97,0.13,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1441843200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.472,0.024,0.510,0.029,0.93,0.07,0.361,0.034,0.38,0.04,0.94,0.13,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1443398400000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.157,0.011,0.170,0.015,0.92,0.10,0.102,0.014,0.107,0.015,0.96,0.18,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1444348800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.085,0.006,0.088,0.006,0.97,0.09,0.067,0.010,0.068,0.010,0.98,0.20,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1460332800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0371,0.0017,0.0373,0.0017,0.99,0.06,0.0335,0.0028,0.0338,0.0029,0.99,0.12,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1461715200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.079,0.004,0.080,0.004,0.98,0.07,0.077,0.007,0.079,0.007,0.98,0.13,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1462752000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.123,0.006,0.127,0.007,0.97,0.07,0.128,0.010,0.131,0.010,0.98,0.11,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1463961600000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.324,0.014,0.345,0.016,0.94,0.06,0.384,0.027,0.414,0.033,0.93,0.10,-999,32
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1465171200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.924,0.033,1.02,0.04,0.91,0.05,0.95,0.05,1.03,0.06,0.92,0.07,-999,32
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1466380800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.27,0.04,1.41,0.05,0.90,0.04,1.12,0.04,1.19,0.04,0.94,0.05,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1467763200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.972,0.033,1.045,0.035,0.93,0.04,0.83,0.04,0.87,0.04,0.95,0.07,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1468800000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.22,0.04,1.32,0.04,0.93,0.04,0.97,0.04,1.02,0.05,0.95,0.06,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1470009600000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.22,0.04,1.30,0.04,0.94,0.04,0.99,0.04,1.04,0.05,0.95,0.06,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1471219200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.734,0.026,0.777,0.029,0.94,0.05,0.548,0.028,0.585,0.031,0.94,0.07,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1472428800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.547,0.022,0.573,0.024,0.95,0.06,0.359,0.020,0.373,0.021,0.96,0.08,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1473638400000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.293,0.013,0.304,0.014,0.96,0.06,0.161,0.014,0.167,0.015,0.96,0.12,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1474848000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.342,0.013,0.355,0.014,0.96,0.05,0.213,0.016,0.225,0.019,0.95,0.11,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1476144000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0627,0.0033,0.0637,0.0035,0.98,0.07,0.0257,0.0020,0.0259,0.0020,0.99,0.11,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1493596800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0219,0.0009,0.0220,0.0009,1.00,0.06,0.0262,0.0020,0.0263,0.0020,1.00,0.11,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1494806400000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0639,0.0023,0.0643,0.0024,0.99,0.05,0.077,0.005,0.078,0.005,0.99,0.09,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1496188800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.327,0.012,0.338,0.013,0.97,0.05,0.318,0.015,0.331,0.017,0.96,0.07,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1497225600000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.540,0.020,0.589,0.026,0.92,0.05,0.507,0.024,0.533,0.026,0.95,0.07,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1498521600000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.847,0.032,0.95,0.04,0.89,0.05,0.797,0.035,0.86,0.04,0.93,0.06,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1499644800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.99,0.04,1.10,0.04,0.90,0.05,0.84,0.04,0.91,0.05,0.92,0.07,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1501027200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.91,0.04,1.01,0.05,0.89,0.05,0.67,0.04,0.73,0.05,0.92,0.08,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1502064000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.535,0.025,0.574,0.027,0.93,0.06,0.406,0.028,0.429,0.032,0.95,0.10,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1503532800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.300,0.010,0.309,0.010,0.97,0.04,0.263,0.013,0.270,0.014,0.98,0.07,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1504569600000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.094,0.005,0.096,0.005,0.98,0.07,0.091,0.008,0.093,0.009,0.98,0.13,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1505692800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.081,0.005,0.084,0.005,0.97,0.08,0.083,0.008,0.085,0.008,0.98,0.13,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1506902400000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.065,0.005,0.069,0.006,0.94,0.11,0.053,0.010,0.057,0.012,0.93,0.26,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1508112000000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.067,0.004,0.069,0.005,0.97,0.09,0.075,0.008,0.077,0.008,0.98,0.14,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1525219200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0149,0.0010,0.0150,0.0010,1.00,0.10,0.0209,0.0021,0.0210,0.0022,1.00,0.14,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1526428800000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.069,0.005,0.071,0.006,0.98,0.11,0.088,0.010,0.090,0.011,0.98,0.17,-999,0
GBOV_RM7_786,Woodworth,Courtney Meier,cmeier@battelleecology.org,support-copernicus-gbov@acri-st.fr,NEON,579,Croplands,47.128231048584,-99.2413635253906,1527811200000.0,2.0,WOOD_064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.642,0.025,0.698,0.030,0.92,0.05,0.71,0.04,0.78,0.05,0.92,0.08,-999,0
